customer_id,age,age_segment,usage_segment,gender,plan_code,subscription_start_date,discount_tf,actual_plan_charge_krw,assignment_intent
CUS002081,54,GENERAL,S1_저사용절약형,F,1693_베이직7GB,2025-08-29,True,33750,good
CUS002082,61,GENERAL,S4_통화집중저데이터형,M,NA00009781,2024-11-19,True,29250,good
CUS002083,48,GENERAL,S5_통화집중균형형,F,Z202205251_데일리,2025-04-20,True,86250,over
CUS002084,36,GENERAL,S5_통화집중균형형,M,29023,2023-10-28,False,21800,good
CUS002085,50,GENERAL,S6_업무헤비형,F,36943,2024-07-26,True,29000,good
CUS002086,52,GENERAL,S1_저사용절약형,F,NA00009815,2024-06-28,True,96750,over
CUS002087,52,GENERAL,S2_일반균형형,M,33868,2026-06-18,False,22000,good
CUS002088,38,GENERAL,S6_업무헤비형,M,30902,2025-02-16,True,20500,shortage
CUS002089,57,GENERAL,S1_저사용절약형,M,NA00009781,2025-08-06,True,29250,good
CUS002090,53,GENERAL,S3_데이터헤비형,F,Z202605254,2025-07-10,True,51000,good
CUS002091,64,GENERAL,S2_일반균형형,F,1693_베이직21GB,2023-09-17,True,43500,good
CUS002092,48,GENERAL,S2_일반균형형,F,35418,2023-11-22,True,2900,good
CUS002093,43,GENERAL,S5_통화집중균형형,M,1693_베이직30GB,2024-04-30,True,45750,good
CUS002094,50,GENERAL,S2_일반균형형,M,33882,2023-10-13,False,45100,over
CUS002095,36,GENERAL,S3_데이터헤비형,F,36685,2023-10-14,False,3300,shortage
CUS002096,55,GENERAL,S6_업무헤비형,M,1567_요고 55,2023-11-14,True,41250,good
CUS002097,50,GENERAL,S6_업무헤비형,M,37121,2026-03-15,True,8800,good
CUS002098,51,GENERAL,S4_통화집중저데이터형,F,NA00009781,2024-04-23,True,29250,good
CUS002099,62,GENERAL,S5_통화집중균형형,M,Z202606002,2024-05-12,True,24750,shortage
CUS002100,50,GENERAL,S3_데이터헤비형,M,Z202605254,2024-07-12,True,51000,good
CUS002101,58,GENERAL,S4_통화집중저데이터형,M,36239,2025-09-19,True,18000,over
CUS002102,61,GENERAL,S3_데이터헤비형,F,1693_베이직110GB,2023-12-12,True,51750,good
CUS002103,40,GENERAL,S1_저사용절약형,M,35913,2024-03-05,True,12980,shortage
CUS002104,61,GENERAL,S2_일반균형형,F,LPZ1006509_모아진,2025-10-25,True,71250,over
CUS002105,64,GENERAL,S3_데이터헤비형,F,30913,2024-03-04,True,28380,good
CUS002106,58,GENERAL,S2_일반균형형,F,36203,2024-10-13,True,17600,shortage
CUS002107,40,GENERAL,S1_저사용절약형,F,1694_베이직 4GB(이월),2024-01-26,True,27750,shortage
CUS002108,50,GENERAL,S4_통화집중저데이터형,F,NA00009781,2024-12-21,True,29250,good
CUS002109,36,GENERAL,S6_업무헤비형,F,Z202605252,2025-02-08,True,56250,good
CUS002110,48,GENERAL,S1_저사용절약형,F,36211,2025-03-16,False,2800,good
CUS002111,43,GENERAL,S5_통화집중균형형,F,Z202605257,2025-08-14,True,45750,good
CUS002112,44,GENERAL,S6_업무헤비형,F,37126,2024-07-07,True,39500,good
CUS002113,38,GENERAL,S1_저사용절약형,M,Z202605261,2025-10-18,True,21750,shortage
CUS002114,63,GENERAL,S5_통화집중균형형,F,20326,2025-05-07,False,23500,good
CUS002115,50,GENERAL,S3_데이터헤비형,M,Z202605261,2024-07-24,True,21750,shortage
CUS002116,59,GENERAL,S4_통화집중저데이터형,F,Z202606000,2024-12-05,True,35250,good
CUS002117,55,GENERAL,S2_일반균형형,F,33868,2026-01-17,False,22000,good
CUS002118,52,GENERAL,S3_데이터헤비형,F,Z202205253_우리집돌봄이Kids,2026-02-04,True,97500,over
CUS002119,48,GENERAL,S4_통화집중저데이터형,F,28092,2024-07-23,True,13000,good
CUS002120,43,GENERAL,S2_일반균형형,F,13981,2025-09-28,True,24200,good
CUS002121,48,GENERAL,S4_통화집중저데이터형,F,NA00009782,2024-08-14,True,33750,good
CUS002122,51,GENERAL,S6_업무헤비형,M,Z202605253,2024-05-20,True,52500,good
CUS002123,41,GENERAL,S3_데이터헤비형,M,13796,2026-01-03,True,30900,good
CUS002124,42,GENERAL,S5_통화집중균형형,F,27752,2023-10-02,True,27900,good
CUS002125,53,GENERAL,S6_업무헤비형,F,37104,2025-05-31,True,13200,good
CUS002126,36,GENERAL,S2_일반균형형,F,13982,2025-10-13,False,27500,good
CUS002127,41,GENERAL,S6_업무헤비형,M,36292,2024-02-13,False,38600,shortage
CUS002128,55,GENERAL,S3_데이터헤비형,F,15408,2026-03-02,False,55000,over
CUS002129,58,GENERAL,S2_일반균형형,F,1692_초이스 더블 디즈니플러스+폰케어_모아진,2026-02-05,True,90000,over
CUS002130,52,GENERAL,S3_데이터헤비형,M,1567_요고 36,2023-10-01,True,27000,shortage
CUS002131,58,GENERAL,S3_데이터헤비형,F,NA00009804,2024-11-04,True,81750,over
CUS002132,49,GENERAL,S5_통화집중균형형,F,1567_요고 42,2024-01-19,True,31500,good
CUS002133,53,GENERAL,S2_일반균형형,M,1681_초이스110_위버스,2024-09-06,True,82500,over
CUS002134,54,GENERAL,S1_저사용절약형,F,36961,2024-12-06,False,40900,over
CUS002135,44,GENERAL,S5_통화집중균형형,F,36328,2023-09-13,False,19800,shortage
CUS002136,54,GENERAL,S2_일반균형형,M,27774,2025-09-29,True,17060,over
CUS002137,41,GENERAL,S5_통화집중균형형,F,NA00009804,2026-02-04,True,81750,over
CUS002138,45,GENERAL,S2_일반균형형,M,25213,2025-03-13,True,14330,shortage
CUS002139,49,GENERAL,S2_일반균형형,M,36269,2024-04-09,True,14900,over
CUS002140,41,GENERAL,S5_통화집중균형형,F,1693_베이직30GB,2025-12-28,True,45750,good
CUS002141,38,GENERAL,S2_일반균형형,M,26178,2024-05-01,True,12100,good
CUS002142,63,GENERAL,S4_통화집중저데이터형,M,25291,2026-03-25,True,1930,shortage
CUS002143,47,GENERAL,S3_데이터헤비형,F,15408,2023-12-18,False,55000,over
CUS002144,63,GENERAL,S4_통화집중저데이터형,M,36838,2024-06-28,True,3300,over
CUS002145,43,GENERAL,S6_업무헤비형,M,15947,2024-06-22,True,30800,good
CUS002146,37,GENERAL,S2_일반균형형,F,35450,2025-05-14,True,18000,shortage
CUS002147,38,GENERAL,S6_업무헤비형,F,Z202605253,2025-07-13,True,52500,good
CUS002148,56,GENERAL,S4_통화집중저데이터형,F,25338,2024-10-21,True,4400,good
CUS002149,48,GENERAL,S6_업무헤비형,M,Z202605253,2024-02-27,True,52500,good
CUS002150,45,GENERAL,S2_일반균형형,M,18990,2026-07-01,True,330,shortage
CUS002151,46,GENERAL,S2_일반균형형,M,1567_요고 36,2023-12-15,True,27000,good
CUS002152,48,GENERAL,S6_업무헤비형,F,29744,2025-07-27,False,39100,shortage
CUS002153,38,GENERAL,S4_통화집중저데이터형,F,Z202605262,2023-09-30,True,21000,shortage
CUS002154,51,GENERAL,S3_데이터헤비형,F,1567_요고 49,2026-06-04,True,36750,good
CUS002155,54,GENERAL,S6_업무헤비형,F,26288,2025-01-13,False,47300,good
CUS002156,60,GENERAL,S4_통화집중저데이터형,M,36888,2024-04-10,True,44000,over
CUS002157,46,GENERAL,S2_일반균형형,M,1693_베이직4GB,2024-12-03,True,27750,shortage
CUS002158,60,GENERAL,S3_데이터헤비형,F,37120,2024-08-02,True,8300,good
CUS002159,44,GENERAL,S2_일반균형형,F,29784,2023-11-16,False,23100,good
CUS002160,36,GENERAL,S2_일반균형형,F,1567_요고 36,2024-11-01,True,27000,good
CUS002161,39,GENERAL,S1_저사용절약형,F,Z202605260,2024-01-04,True,27750,good
CUS002162,56,GENERAL,S2_일반균형형,F,13988,2025-05-14,False,18700,good
CUS002163,41,GENERAL,S3_데이터헤비형,M,35809,2023-08-27,True,29000,good
CUS002164,62,GENERAL,S6_업무헤비형,M,15947,2026-04-22,True,30800,good
CUS002165,60,GENERAL,S6_업무헤비형,F,26871,2023-11-04,True,15100,good
CUS002166,39,GENERAL,S4_통화집중저데이터형,F,1693_베이직7GB,2025-09-23,True,33750,good
CUS002167,46,GENERAL,S2_일반균형형,M,Z202605257,2026-01-31,True,45750,good
CUS002168,47,GENERAL,S4_통화집중저데이터형,M,NA00009782,2024-11-24,True,33750,good
CUS002169,53,GENERAL,S3_데이터헤비형,F,21263,2026-05-25,True,20020,good
CUS002170,54,GENERAL,S1_저사용절약형,M,26291,2026-02-28,False,6900,shortage
CUS002171,56,GENERAL,S6_업무헤비형,M,Z202605252,2024-10-28,True,56250,good
CUS002172,57,GENERAL,S5_통화집중균형형,F,33128,2023-11-03,True,2900,good
CUS002173,62,GENERAL,S6_업무헤비형,F,Z202605252,2025-12-16,True,56250,good
CUS002174,53,GENERAL,S1_저사용절약형,M,1693_베이직600MB,2024-01-03,True,21675,shortage
CUS002175,63,GENERAL,S6_업무헤비형,F,35534,2024-04-13,True,29700,good
CUS002176,35,GENERAL,S6_업무헤비형,F,15079,2024-04-21,True,28600,good
CUS002177,48,GENERAL,S3_데이터헤비형,F,1567_요고 34,2025-10-18,True,25500,shortage
CUS002178,50,GENERAL,S2_일반균형형,F,35795,2024-02-26,False,16900,shortage
CUS002179,39,GENERAL,S3_데이터헤비형,M,33082,2025-07-23,False,42200,good
CUS002180,47,GENERAL,S2_일반균형형,F,1567_요고 38,2025-11-29,True,28500,good
CUS002181,58,GENERAL,S3_데이터헤비형,M,Z202205253_구글원,2025-01-23,True,97500,over
CUS002182,53,GENERAL,S4_통화집중저데이터형,M,Z202606000,2025-12-07,True,35250,good
CUS002183,38,GENERAL,S2_일반균형형,F,36856,2024-06-14,True,11000,shortage
CUS002184,46,GENERAL,S2_일반균형형,M,35517,2026-02-05,True,15050,over
CUS002185,58,GENERAL,S2_일반균형형,M,1692_초이스 더블 디바이스_지니스마트음악감상,2026-04-10,True,90000,over
CUS002186,41,GENERAL,S6_업무헤비형,M,NA00009783,2025-03-24,True,36750,shortage
CUS002187,63,GENERAL,S2_일반균형형,M,1693_베이직30GB,2025-06-14,True,45750,good
CUS002188,64,GENERAL,S1_저사용절약형,F,32020,2024-03-26,True,12210,good
CUS002189,63,GENERAL,S5_통화집중균형형,F,29764,2023-10-08,False,34100,shortage
CUS002190,62,GENERAL,S6_업무헤비형,F,Z202605261,2024-03-31,True,21750,shortage
CUS002191,38,GENERAL,S4_통화집중저데이터형,M,6804,2025-02-28,True,0,shortage
CUS002192,58,GENERAL,S2_일반균형형,F,21269,2025-09-03,False,38200,over
CUS002193,59,GENERAL,S2_일반균형형,F,35790,2026-03-20,True,16500,shortage
CUS002194,61,GENERAL,S2_일반균형형,M,11317,2023-10-25,False,30200,shortage
CUS002195,39,GENERAL,S5_통화집중균형형,M,33856,2024-12-22,True,15400,good
CUS002196,47,GENERAL,S6_업무헤비형,M,15408,2023-10-24,False,55000,over
CUS002197,48,GENERAL,S2_일반균형형,F,Z202205251_데일리,2025-06-18,True,86250,over
CUS002198,57,GENERAL,S6_업무헤비형,F,15408,2024-09-28,False,55000,over
CUS002199,40,GENERAL,S6_업무헤비형,F,Z202605252,2023-11-28,True,56250,good
CUS002200,44,GENERAL,S4_통화집중저데이터형,F,NA00009781,2024-11-17,True,29250,good
CUS002201,59,GENERAL,S3_데이터헤비형,F,15408,2024-10-09,False,55000,over
CUS002202,62,GENERAL,S3_데이터헤비형,F,31483,2025-03-18,True,23000,good
CUS002203,41,GENERAL,S4_통화집중저데이터형,M,29833,2025-09-22,False,11900,good
CUS002204,39,GENERAL,S2_일반균형형,M,33128,2026-03-03,True,2900,good
CUS002205,64,GENERAL,S2_일반균형형,F,36760,2024-06-14,True,12100,shortage
CUS002206,51,GENERAL,S2_일반균형형,M,35441,2025-07-02,True,13500,over
CUS002207,57,GENERAL,S4_통화집중저데이터형,F,29317,2026-05-22,True,14000,over
CUS002208,61,GENERAL,S6_업무헤비형,F,37126,2024-03-09,True,39500,good
CUS002209,54,GENERAL,S2_일반균형형,F,36808,2024-01-21,False,13000,good
CUS002210,55,GENERAL,S2_일반균형형,F,35446,2025-01-08,True,90,good
CUS002211,47,GENERAL,S2_일반균형형,F,29019,2023-10-27,True,12600,good
CUS002212,63,GENERAL,S6_업무헤비형,F,1567_요고 30,2026-06-13,True,22500,shortage
CUS002213,59,GENERAL,S3_데이터헤비형,F,33959,2025-10-01,True,22000,good
CUS002214,64,GENERAL,S4_통화집중저데이터형,M,31458,2025-01-06,False,38200,over
CUS002215,48,GENERAL,S4_통화집중저데이터형,M,36248,2025-07-25,True,28050,over
CUS002216,57,GENERAL,S2_일반균형형,F,36819,2023-12-17,True,23000,over
CUS002217,48,GENERAL,S3_데이터헤비형,M,1693_베이직110GB,2025-06-16,True,51750,good
CUS002218,61,GENERAL,S3_데이터헤비형,M,1693_베이직7GB,2025-11-20,True,33750,shortage
CUS002219,42,GENERAL,S6_업무헤비형,M,1567_요고 55,2024-11-06,True,41250,good
CUS002220,41,GENERAL,S2_일반균형형,F,1694_베이직 21GB(이월),2023-12-04,True,43500,good
CUS002221,47,GENERAL,S3_데이터헤비형,M,NA00009814,2026-03-03,True,96750,over
CUS002222,61,GENERAL,S2_일반균형형,F,33845,2026-04-08,True,13200,good
CUS002223,50,GENERAL,S2_일반균형형,F,29787,2024-07-14,False,24700,shortage
CUS002224,40,GENERAL,S5_통화집중균형형,F,1681_초이스130_가전구독,2024-05-27,True,97500,over
CUS002225,52,GENERAL,S6_업무헤비형,F,36827,2025-10-28,True,47700,good
CUS002226,55,GENERAL,S3_데이터헤비형,F,1681_초이스90_디즈니+,2026-05-11,True,67500,over
CUS002227,55,GENERAL,S2_일반균형형,F,NA00009806,2026-03-27,True,89250,over
CUS002228,55,GENERAL,S5_통화집중균형형,M,33129,2024-03-17,True,3900,good
CUS002229,48,GENERAL,S3_데이터헤비형,F,Z202605253,2025-01-05,True,52500,good
CUS002230,38,GENERAL,S3_데이터헤비형,F,36247,2026-01-11,True,22000,good
CUS002231,45,GENERAL,S3_데이터헤비형,F,15408,2026-04-07,False,55000,over
CUS002232,44,GENERAL,S1_저사용절약형,M,35475,2026-01-26,True,5900,good
CUS002233,35,GENERAL,S1_저사용절약형,M,30942,2025-09-05,False,21560,good
CUS002234,51,GENERAL,S6_업무헤비형,F,15408,2025-12-26,False,55000,over
CUS002235,60,GENERAL,S6_업무헤비형,M,32019,2025-07-26,True,45100,good
CUS002236,43,GENERAL,S5_통화집중균형형,F,1567_요고 42,2024-07-17,True,31500,good
CUS002237,38,GENERAL,S1_저사용절약형,M,NA00005479,2026-02-08,True,20872,shortage
CUS002238,39,GENERAL,S2_일반균형형,F,37138,2026-05-28,False,13400,good
CUS002239,62,GENERAL,S6_업무헤비형,M,Z202605253,2025-12-19,True,52500,good
CUS002240,56,GENERAL,S2_일반균형형,F,13525,2024-10-25,True,50500,over
CUS002241,35,GENERAL,S6_업무헤비형,M,36867,2026-04-20,True,18700,shortage
CUS002242,56,GENERAL,S6_업무헤비형,F,36251,2025-01-17,True,31000,good
CUS002243,47,GENERAL,S5_통화집중균형형,F,28448,2025-11-08,False,26900,good
CUS002244,35,GENERAL,S5_통화집중균형형,M,34303,2025-05-13,True,2900,good
CUS002245,63,GENERAL,S4_통화집중저데이터형,F,1693_베이직7GB,2025-05-02,True,33750,good
CUS002246,38,GENERAL,S5_통화집중균형형,M,29316,2024-10-01,False,7900,shortage
CUS002247,35,GENERAL,S2_일반균형형,M,Z202605257,2024-05-23,True,45750,good
CUS002248,38,GENERAL,S5_통화집중균형형,M,1567_요고 42,2026-01-15,True,31500,good
CUS002249,50,GENERAL,S5_통화집중균형형,F,29085,2024-09-26,True,25400,good
CUS002250,58,GENERAL,S2_일반균형형,M,Z202605258,2026-03-30,True,44250,good
CUS002251,61,GENERAL,S3_데이터헤비형,M,30849,2025-06-09,True,16000,shortage
CUS002252,54,GENERAL,S1_저사용절약형,M,24716,2025-10-17,False,15400,good
CUS002253,43,GENERAL,S5_통화집중균형형,M,27295,2026-05-01,False,4510,shortage
CUS002254,64,GENERAL,S1_저사용절약형,F,18985,2024-10-21,True,110,shortage
CUS002255,48,GENERAL,S6_업무헤비형,F,36990,2024-03-24,True,22800,good
CUS002256,37,GENERAL,S4_통화집중저데이터형,F,31865,2025-03-05,True,15900,over
CUS002257,42,GENERAL,S3_데이터헤비형,M,Z202605252,2025-03-06,True,56250,good
CUS002258,58,GENERAL,S2_일반균형형,F,Z202605257,2026-05-12,True,45750,good
CUS002259,41,GENERAL,S3_데이터헤비형,F,36219,2024-11-23,False,28500,good
CUS002260,61,GENERAL,S4_통화집중저데이터형,F,1567_요고 30,2026-02-11,True,22500,good
CUS002261,51,GENERAL,S5_통화집중균형형,F,1567_요고 42,2025-08-03,True,31500,good
CUS002262,44,GENERAL,S6_업무헤비형,F,Z202605253,2025-06-29,True,52500,good
CUS002263,39,GENERAL,S2_일반균형형,M,NA00009785,2026-03-30,True,44250,good
CUS002264,53,GENERAL,S4_통화집중저데이터형,M,Z202205251_구글원+보상패스,2025-09-09,True,86250,over
CUS002265,63,GENERAL,S6_업무헤비형,M,1567_요고 55,2024-02-09,True,41250,good
CUS002266,45,GENERAL,S2_일반균형형,F,36734,2024-01-24,True,10,good
CUS002267,56,GENERAL,S6_업무헤비형,M,31822,2025-01-25,False,25300,shortage
CUS002268,64,GENERAL,S6_업무헤비형,M,29026,2024-11-05,False,10800,shortage
CUS002269,42,GENERAL,S6_업무헤비형,M,Z202605253,2025-05-07,True,52500,good
CUS002270,52,GENERAL,S4_통화집중저데이터형,M,Z202606000,2025-11-13,True,35250,good
CUS002271,45,GENERAL,S1_저사용절약형,M,36758,2025-07-01,True,330,good
CUS002272,45,GENERAL,S4_통화집중저데이터형,M,18585,2025-07-12,False,18500,good
CUS002273,55,GENERAL,S1_저사용절약형,F,35490,2024-10-04,True,41030,over
CUS002274,63,GENERAL,S3_데이터헤비형,M,NA00009789,2026-05-28,True,51000,good
CUS002275,42,GENERAL,S3_데이터헤비형,M,36173,2024-09-29,True,23000,good
CUS002276,40,GENERAL,S2_일반균형형,M,Z202605260,2025-01-08,True,27750,shortage
CUS002277,57,GENERAL,S1_저사용절약형,F,1692_초이스 더블 디즈니플러스+폰케어_쇼핑라운지할인쿠폰(5천원권),2026-05-09,True,90000,over
CUS002278,47,GENERAL,S1_저사용절약형,F,NA00009781,2026-01-20,True,29250,good
CUS002279,50,GENERAL,S6_업무헤비형,F,Z202605253,2024-02-19,True,52500,good
CUS002280,48,GENERAL,S6_업무헤비형,M,NA00009784,2023-11-08,True,41250,shortage
CUS002281,40,GENERAL,S6_업무헤비형,M,15408,2025-11-17,False,55000,over
CUS002282,57,GENERAL,S2_일반균형형,M,17599,2024-02-28,False,28600,good
CUS002283,38,GENERAL,S2_일반균형형,F,29784,2025-07-27,False,23100,good
CUS002284,49,GENERAL,S3_데이터헤비형,M,35508,2024-04-03,True,30900,good
CUS002285,44,GENERAL,S5_통화집중균형형,M,1693_베이직30GB,2024-04-24,True,45750,good
CUS002286,47,GENERAL,S5_통화집중균형형,F,NA00009809,2024-12-31,True,89250,over
CUS002287,62,GENERAL,S5_통화집중균형형,F,Z202205252_구글원,2023-10-03,True,78750,over
CUS002288,64,GENERAL,S2_일반균형형,M,NA00009783,2023-10-29,True,36750,shortage
CUS002289,47,GENERAL,S3_데이터헤비형,M,36779,2026-05-20,True,24640,good
CUS002290,40,GENERAL,S6_업무헤비형,M,15408,2026-04-16,False,55000,over
CUS002291,57,GENERAL,S6_업무헤비형,F,15408,2025-06-01,False,55000,over
CUS002292,64,GENERAL,S2_일반균형형,M,17624,2024-03-10,True,38000,good
CUS002293,45,GENERAL,S6_업무헤비형,F,Z202605253,2024-06-19,True,52500,good
CUS002294,53,GENERAL,S1_저사용절약형,F,35505,2025-10-12,True,30900,over
CUS002295,55,GENERAL,S2_일반균형형,F,NA00009784,2023-12-21,True,41250,shortage
CUS002296,44,GENERAL,S2_일반균형형,M,1694_베이직 21GB(이월),2025-04-28,True,43500,good
CUS002297,49,GENERAL,S6_업무헤비형,F,1693_베이직90GB,2025-03-05,True,50250,shortage
CUS002298,45,GENERAL,S6_업무헤비형,F,Z202605253,2024-09-19,True,52500,good
CUS002299,45,GENERAL,S2_일반균형형,M,1692_초이스 더블 유튜브 프리미엄+넷플릭스_쇼핑라운지할인쿠폰(5천원권),2024-07-28,True,90000,over
CUS002300,38,GENERAL,S3_데이터헤비형,F,33082,2024-07-18,False,42200,good
CUS002301,36,GENERAL,S3_데이터헤비형,F,Z202205251_마니아디바이스,2025-08-12,True,86250,over
CUS002302,44,GENERAL,S2_일반균형형,M,1567_요고 40,2025-10-08,True,30000,good
CUS002303,46,GENERAL,S2_일반균형형,F,6803,2024-04-12,True,0,shortage
CUS002304,51,GENERAL,S5_통화집중균형형,M,NA00009783,2024-06-24,True,36750,shortage
CUS002305,58,GENERAL,S6_업무헤비형,F,35825,2026-06-23,True,38060,good
CUS002306,61,GENERAL,S1_저사용절약형,F,1693_베이직7GB,2025-05-10,True,33750,good
CUS002307,60,GENERAL,S1_저사용절약형,M,9628,2025-03-25,False,14300,good
CUS002308,58,GENERAL,S4_통화집중저데이터형,F,17966,2024-03-15,False,6600,shortage
CUS002309,41,GENERAL,S3_데이터헤비형,M,1681_초이스90_티빙/지니/밀리,2024-10-11,True,67500,over
CUS002310,59,GENERAL,S6_업무헤비형,M,36688,2023-09-26,False,29600,good
CUS002311,55,GENERAL,S6_업무헤비형,F,Z202605252,2024-11-27,True,56250,good
CUS002312,37,GENERAL,S1_저사용절약형,F,25297,2025-01-07,True,5500,good
CUS002313,35,GENERAL,S1_저사용절약형,F,36699,2024-12-30,True,220,shortage
CUS002314,50,GENERAL,S1_저사용절약형,M,NA00005479,2026-05-10,True,20872,shortage
CUS002315,42,GENERAL,S3_데이터헤비형,F,1693_베이직600MB,2024-08-31,True,21675,shortage
CUS002316,62,GENERAL,S1_저사용절약형,M,Z202205252_넷플릭스,2024-08-31,True,78750,over
CUS002317,58,GENERAL,S4_통화집중저데이터형,F,NA00009781,2025-10-08,True,29250,good
CUS002318,46,GENERAL,S6_업무헤비형,F,36606,2023-10-24,True,22990,good
