customer_id,usage_month,data_usage_gb,voice_usage_min,sms_usage_count,tethering_usage_gb
CUS001974,2026-07,180.6,2139,172,114.4
CUS001975,2026-05,11.2,563,221,7.8
CUS001975,2026-06,11.4,574,225,8.0
CUS001975,2026-07,10.9,548,215,7.6
CUS001976,2026-05,50.8,123,88,7.3
CUS001976,2026-06,58.5,142,101,8.4
CUS001976,2026-07,59.2,144,102,8.5
CUS001977,2026-05,22.2,202,12,1.7
CUS001977,2026-06,22.1,202,12,1.7
CUS001977,2026-07,26.3,239,14,2.0
CUS001978,2026-05,4.2,1274,262,1.1
CUS001978,2026-06,5.4,1646,338,1.4
CUS001978,2026-07,7.8,1324,272,2.0
CUS001979,2026-05,92.1,1487,245,60.4
CUS001979,2026-06,76.0,1226,202,49.8
CUS001979,2026-07,110.8,1788,295,72.6
CUS001980,2026-05,16.5,168,114,5.7
CUS001980,2026-06,14.3,145,99,4.9
CUS001980,2026-07,16.3,165,112,5.6
CUS001981,2026-05,12.6,228,58,2.8
CUS001981,2026-06,31.2,315,80,7.1
CUS001981,2026-07,17.2,312,80,3.9
CUS001982,2026-05,11.7,119,27,5.8
CUS001982,2026-06,7.8,79,18,3.8
CUS001982,2026-07,11.4,117,27,5.7
CUS001983,2026-05,24.5,101,117,6.6
CUS001983,2026-06,28.4,117,136,7.6
CUS001983,2026-07,24.9,103,119,6.6
CUS001984,2026-05,7.5,122,65,1.2
CUS001984,2026-06,8.9,146,77,1.5
CUS001984,2026-07,7.1,115,61,1.1
CUS001985,2026-05,116.0,2217,214,101.7
CUS001985,2026-06,107.0,2046,198,93.9
CUS001985,2026-07,82.0,1567,151,71.9
CUS001986,2026-05,12.4,986,216,3.7
CUS001986,2026-06,14.6,1162,254,4.4
CUS001986,2026-07,9.7,768,168,2.9
CUS001987,2026-05,7.4,2030,191,3.1
CUS001987,2026-06,7.8,2141,202,3.3
CUS001987,2026-07,5.8,1588,150,2.5
CUS001988,2026-05,15.7,219,21,2.8
CUS001988,2026-06,19.4,272,26,3.5
CUS001988,2026-07,16.7,234,22,3.0
CUS001989,2026-05,14.1,302,17,4.1
CUS001989,2026-06,18.3,217,12,5.2
CUS001989,2026-07,9.3,199,11,2.7
CUS001990,2026-05,15.9,128,133,5.4
CUS001990,2026-06,15.6,125,130,5.3
CUS001990,2026-07,12.9,104,108,4.4
CUS001991,2026-05,4.4,92,45,0.3
CUS001991,2026-06,4.2,88,43,0.3
CUS001991,2026-07,4.9,101,50,0.3
CUS001992,2026-05,134.6,926,416,37.4
CUS001992,2026-06,144.7,996,448,40.2
CUS001992,2026-07,132.3,910,409,36.7
CUS001993,2026-05,11.7,130,86,1.4
CUS001993,2026-06,14.4,160,106,1.7
CUS001993,2026-07,23.0,142,94,2.8
CUS001994,2026-05,74.4,603,378,77.4
CUS001994,2026-06,63.9,518,324,66.4
CUS001994,2026-07,72.9,591,370,75.8
CUS001995,2026-05,178.4,1856,213,83.2
CUS001995,2026-06,174.5,1815,208,81.4
CUS001995,2026-07,179.2,1865,214,83.6
CUS001996,2026-05,12.6,213,51,3.9
CUS001996,2026-06,12.0,203,49,3.7
CUS001996,2026-07,12.1,204,49,3.7
CUS001997,2026-05,115.8,726,109,29.7
CUS001997,2026-06,131.6,826,124,33.8
CUS001997,2026-07,129.0,809,121,33.1
CUS001998,2026-05,16.2,290,102,0.6
CUS001998,2026-06,24.1,432,152,1.0
CUS001998,2026-07,19.7,354,125,0.8
CUS001999,2026-05,11.0,213,61,6.5
CUS001999,2026-06,10.5,202,58,6.2
CUS001999,2026-07,25.7,275,79,15.2
CUS002000,2026-05,31.5,2258,216,6.2
CUS002000,2026-06,27.8,1995,191,5.5
CUS002000,2026-07,27.0,1937,185,5.3
CUS002001,2026-05,186.4,721,484,66.4
CUS002001,2026-06,164.4,636,427,58.6
CUS002001,2026-07,191.2,740,496,68.1
CUS002002,2026-05,182.6,584,420,70.1
CUS002002,2026-06,132.1,422,304,50.7
CUS002002,2026-07,120.3,385,276,46.2
CUS002003,2026-05,82.9,1682,459,79.4
CUS002003,2026-06,79.7,1617,441,76.3
CUS002003,2026-07,98.1,1991,543,93.9
CUS002004,2026-05,54.7,998,142,26.2
CUS002004,2026-06,60.9,1111,158,29.2
CUS002004,2026-07,50.8,926,131,24.4
CUS002005,2026-05,82.3,109,90,17.9
CUS002005,2026-06,63.9,85,70,13.9
CUS002005,2026-07,91.0,121,99,19.8
CUS002006,2026-05,7.7,186,74,5.3
CUS002006,2026-06,9.8,236,94,6.7
CUS002006,2026-07,8.9,215,85,6.1
CUS002007,2026-05,25.2,387,86,2.3
CUS002007,2026-06,29.6,455,101,2.7
CUS002007,2026-07,25.7,395,87,2.4
CUS002008,2026-05,232.7,643,461,58.3
CUS002008,2026-06,205.2,567,406,51.4
CUS002008,2026-07,213.9,591,424,53.6
CUS002009,2026-05,1.9,66,53,1.0
CUS002009,2026-06,1.9,65,53,0.9
CUS002009,2026-07,1.3,47,38,0.7
CUS002010,2026-05,45.4,846,259,72.5
CUS002010,2026-06,67.1,1250,383,107.1
CUS002010,2026-07,46.6,868,266,74.3
CUS002011,2026-05,20.6,210,129,5.3
CUS002011,2026-06,18.5,188,115,4.7
CUS002011,2026-07,35.4,200,122,9.1
CUS002012,2026-05,19.7,308,143,0.8
CUS002012,2026-06,16.2,254,118,0.7
CUS002012,2026-07,16.9,265,123,0.7
CUS002013,2026-05,32.1,1512,162,9.3
CUS002013,2026-06,49.8,1301,139,14.4
CUS002013,2026-07,28.6,1347,144,8.3
CUS002014,2026-05,15.4,1634,153,8.9
CUS002014,2026-06,12.4,1318,123,7.1
CUS002014,2026-07,11.0,1165,109,6.3
CUS002015,2026-05,32.1,751,227,7.2
CUS002015,2026-06,36.6,857,259,8.2
CUS002015,2026-07,24.2,566,171,5.4
CUS002016,2026-05,166.6,82,61,32.8
CUS002016,2026-06,149.1,73,54,29.4
CUS002016,2026-07,168.2,82,61,33.2
CUS002017,2026-05,12.9,1500,91,0.2
CUS002017,2026-06,12.8,1492,90,0.2
CUS002017,2026-07,12.8,1485,90,0.2
CUS002018,2026-05,108.8,162,32,20.6
CUS002018,2026-06,123.9,185,37,23.5
CUS002018,2026-07,107.7,161,32,20.4
CUS002019,2026-05,161.3,842,312,76.2
CUS002019,2026-06,197.9,1033,383,93.5
CUS002019,2026-07,180.5,942,349,85.3
CUS002020,2026-05,41.4,878,174,23.9
CUS002020,2026-06,59.9,1269,251,34.5
CUS002020,2026-07,47.7,1012,200,27.5
CUS002021,2026-05,14.3,334,155,8.9
CUS002021,2026-06,11.1,259,120,6.9
CUS002021,2026-07,12.1,281,130,7.5
CUS002022,2026-05,19.0,443,27,5.2
CUS002022,2026-06,14.9,346,21,4.1
CUS002022,2026-07,19.1,445,27,5.2
CUS002023,2026-05,25.2,134,103,2.5
CUS002023,2026-06,30.1,160,122,3.0
CUS002023,2026-07,26.2,140,107,2.6
CUS002024,2026-05,257.2,1479,191,32.5
CUS002024,2026-06,197.7,2046,265,25.0
CUS002024,2026-07,152.5,1579,204,19.3
CUS002025,2026-05,25.8,403,61,4.7
CUS002025,2026-06,19.6,307,47,3.6
CUS002025,2026-07,27.7,432,66,5.1
CUS002026,2026-05,162.2,1445,335,70.3
CUS002026,2026-06,223.7,1993,463,97.0
CUS002026,2026-07,151.2,1346,313,65.5
CUS002027,2026-05,144.6,863,288,70.1
CUS002027,2026-06,183.7,1097,366,89.1
CUS002027,2026-07,149.2,891,297,72.4
CUS002028,2026-05,75.9,1443,561,111.9
CUS002028,2026-06,58.5,1111,432,86.2
CUS002028,2026-07,57.6,1095,426,85.0
CUS002029,2026-05,18.2,259,88,0.6
CUS002029,2026-06,26.9,384,130,1.0
CUS002029,2026-07,21.3,304,103,0.8
CUS002030,2026-05,4.3,1222,27,0.9
CUS002030,2026-06,5.0,1417,31,1.1
CUS002030,2026-07,6.0,1695,37,1.3
CUS002031,2026-05,1.1,58,43,0.9
CUS002031,2026-06,1.6,90,67,1.4
CUS002031,2026-07,1.4,75,56,1.2
CUS002032,2026-05,75.1,1122,200,30.7
CUS002032,2026-06,86.2,1288,230,35.2
CUS002032,2026-07,66.5,993,177,27.2
CUS002033,2026-05,54.4,163,79,32.2
CUS002033,2026-06,59.8,180,87,35.4
CUS002033,2026-07,91.2,152,74,54.0
CUS002034,2026-05,24.3,1703,182,9.1
CUS002034,2026-06,24.8,1740,185,9.3
CUS002034,2026-07,23.4,1641,175,8.8
CUS002035,2026-05,21.3,280,93,0.5
CUS002035,2026-06,20.2,266,88,0.4
CUS002035,2026-07,19.8,261,86,0.4
CUS002036,2026-05,0.9,90,7,0.3
CUS002036,2026-06,1.3,134,10,0.4
CUS002036,2026-07,1.9,110,8,0.6
CUS002037,2026-05,1.1,136,54,1.2
CUS002037,2026-06,0.8,103,41,0.9
CUS002037,2026-07,0.9,108,43,0.9
CUS002038,2026-05,161.0,908,80,30.2
CUS002038,2026-06,184.7,1041,92,34.6
CUS002038,2026-07,182.1,1027,91,34.2
CUS002039,2026-05,68.5,203,16,17.3
CUS002039,2026-06,51.3,152,12,12.9
CUS002039,2026-07,99.0,163,13,25.0
CUS002040,2026-05,142.5,1419,179,28.3
CUS002040,2026-06,128.1,1275,161,25.4
CUS002040,2026-07,148.1,1474,186,29.4
CUS002041,2026-05,164.5,1043,50,30.0
CUS002041,2026-06,176.9,1121,53,32.2
CUS002041,2026-07,168.5,1068,51,30.7
CUS002042,2026-05,26.8,1306,312,9.3
CUS002042,2026-06,18.9,922,220,6.6
CUS002042,2026-07,18.9,922,220,6.6
CUS002043,2026-05,11.5,250,107,4.2
CUS002043,2026-06,18.2,397,170,6.6
CUS002043,2026-07,11.9,259,111,4.3
CUS002044,2026-05,22.0,109,11,3.4
CUS002044,2026-06,31.3,154,16,4.9
CUS002044,2026-07,32.3,159,16,5.0
CUS002045,2026-05,15.4,278,98,1.4
CUS002045,2026-06,17.2,310,110,1.5
CUS002045,2026-07,13.9,250,88,1.2
CUS002046,2026-05,24.2,978,172,6.2
CUS002046,2026-06,36.8,1488,262,9.4
CUS002046,2026-07,32.5,1316,232,8.3
CUS002047,2026-05,99.9,191,20,16.2
CUS002047,2026-06,87.5,167,18,14.1
CUS002047,2026-07,120.0,229,24,19.4
CUS002048,2026-05,20.2,346,19,4.5
CUS002048,2026-06,18.8,323,17,4.2
CUS002048,2026-07,31.7,303,16,7.1
CUS002049,2026-05,8.4,92,40,1.6
CUS002049,2026-06,9.7,106,45,1.8
CUS002049,2026-07,8.6,94,40,1.6
CUS002050,2026-05,2.0,79,84,0.1
CUS002050,2026-06,1.9,75,80,0.1
CUS002050,2026-07,1.3,53,57,0.1
CUS002051,2026-05,24.3,810,206,4.3
CUS002051,2026-06,28.2,939,239,5.0
CUS002051,2026-07,30.8,1026,261,5.5
CUS002052,2026-05,6.2,124,72,0.1
CUS002052,2026-06,6.4,128,74,0.1
CUS002052,2026-07,5.9,119,69,0.1
CUS002053,2026-05,18.5,134,118,8.0
CUS002053,2026-06,17.9,130,115,7.7
CUS002053,2026-07,19.1,138,122,8.2
CUS002054,2026-05,27.7,113,66,7.7
CUS002054,2026-06,22.7,92,54,6.3
CUS002054,2026-07,28.8,117,69,8.0
CUS002055,2026-05,13.8,176,89,4.8
CUS002055,2026-06,14.5,185,94,5.0
CUS002055,2026-07,11.0,140,71,3.8
CUS002056,2026-05,74.2,269,96,28.1
CUS002056,2026-06,82.5,299,107,31.2
CUS002056,2026-07,62.3,226,81,23.6
CUS002057,2026-05,132.4,1031,309,20.4
CUS002057,2026-06,140.5,1095,328,21.7
CUS002057,2026-07,118.2,921,276,18.2
CUS002058,2026-05,108.8,263,9,15.5
CUS002058,2026-06,71.8,173,6,10.2
CUS002058,2026-07,93.6,226,8,13.3
CUS002059,2026-05,2.8,63,55,1.1
CUS002059,2026-06,3.1,69,61,1.2
CUS002059,2026-07,3.1,70,61,1.2
CUS002060,2026-05,13.6,292,52,2.0
CUS002060,2026-06,16.4,351,62,2.4
CUS002060,2026-07,39.0,464,82,5.8
CUS002061,2026-05,32.0,976,133,6.9
CUS002061,2026-06,49.9,845,115,10.7
CUS002061,2026-07,26.6,810,110,5.7
CUS002062,2026-05,89.8,83,5,15.4
CUS002062,2026-06,144.3,134,9,24.8
CUS002062,2026-07,135.9,126,8,23.3
CUS002063,2026-05,53.0,322,12,25.3
CUS002063,2026-06,57.0,346,12,27.2
CUS002063,2026-07,42.0,255,9,20.0
CUS002064,2026-05,145.0,557,368,21.3
CUS002064,2026-06,176.6,679,448,25.9
CUS002064,2026-07,194.6,748,494,28.6
CUS002065,2026-05,154.6,1874,299,65.4
CUS002065,2026-06,173.1,2099,335,73.2
CUS002065,2026-07,133.4,1617,258,56.4
CUS002066,2026-05,92.5,179,31,22.4
CUS002066,2026-06,64.9,125,22,15.7
CUS002066,2026-07,66.3,128,22,16.0
CUS002067,2026-05,1.4,930,204,2.4
CUS002067,2026-06,1.8,1193,261,3.0
CUS002067,2026-07,1.8,1173,257,3.0
CUS002068,2026-05,8.7,1414,222,0.2
CUS002068,2026-06,5.5,898,141,0.1
CUS002068,2026-07,6.4,1050,165,0.2
CUS002069,2026-05,76.0,104,109,9.5
CUS002069,2026-06,48.8,67,70,6.1
CUS002069,2026-07,52.2,72,75,6.6
CUS002070,2026-05,16.6,154,38,5.1
CUS002070,2026-06,18.7,174,43,5.7
CUS002070,2026-07,13.4,125,31,4.1
CUS002071,2026-05,2.4,435,29,1.0
CUS002071,2026-06,2.7,471,31,1.1
CUS002071,2026-07,2.4,424,28,1.0
CUS002072,2026-05,24.4,232,120,4.7
CUS002072,2026-06,17.3,164,85,3.3
CUS002072,2026-07,25.2,239,124,4.8
CUS002073,2026-05,85.1,1023,222,52.1
CUS002073,2026-06,105.1,1263,274,64.3
CUS002073,2026-07,83.6,1006,218,51.2
CUS002074,2026-05,17.2,792,194,6.1
CUS002074,2026-06,19.1,880,215,6.8
CUS002074,2026-07,20.3,936,229,7.2
CUS002075,2026-05,59.8,1349,157,36.0
CUS002075,2026-06,84.5,1909,222,51.0
CUS002075,2026-07,81.4,1837,214,49.1
CUS002076,2026-05,10.5,1621,221,1.4
CUS002076,2026-06,8.4,1302,177,1.1
CUS002076,2026-07,8.8,1370,187,1.2
CUS002077,2026-05,148.1,155,82,11.8
CUS002077,2026-06,171.0,179,95,13.6
CUS002077,2026-07,202.5,118,63,16.2
CUS002078,2026-05,57.9,373,61,21.4
CUS002078,2026-06,57.7,372,61,21.3
CUS002078,2026-07,48.2,310,51,17.8
CUS002079,2026-05,2.9,1915,263,1.5
CUS002079,2026-06,2.5,1684,231,1.3
CUS002079,2026-07,3.2,2153,296,1.7
CUS002080,2026-05,129.1,1134,354,48.2
CUS002080,2026-06,185.1,1626,508,69.1
CUS002080,2026-07,128.2,1126,352,47.9
CUS002081,2026-05,1.5,120,11,0.3
CUS002081,2026-06,2.0,152,14,0.4
CUS002081,2026-07,1.4,110,10,0.3
CUS002082,2026-05,4.1,987,146,1.1
CUS002082,2026-06,3.4,818,121,0.9
CUS002082,2026-07,4.7,1142,169,1.3
CUS002083,2026-05,29.3,1283,105,10.8
CUS002083,2026-06,20.8,910,75,7.7
CUS002083,2026-07,29.9,1310,108,11.0
CUS002084,2026-05,25.2,1449,123,10.5
CUS002084,2026-06,17.2,988,84,7.1
CUS002084,2026-07,23.3,1337,114,9.7
CUS002085,2026-05,138.5,1036,286,70.0
CUS002085,2026-06,152.9,1144,315,77.2
CUS002085,2026-07,179.8,1346,371,90.8
CUS002086,2026-05,2.5,135,16,1.8
CUS002086,2026-06,2.9,159,19,2.2
CUS002086,2026-07,2.9,158,19,2.1
CUS002087,2026-05,9.4,178,69,2.5
CUS002087,2026-06,8.3,158,61,2.2
CUS002087,2026-07,8.2,156,60,2.2
CUS002088,2026-05,104.1,707,315,37.7
CUS002088,2026-06,167.3,632,282,60.6
CUS002088,2026-07,106.8,726,324,38.7
CUS002089,2026-05,8.1,134,66,0.3
CUS002089,2026-06,8.6,142,70,0.3
CUS002089,2026-07,6.3,105,52,0.3
CUS002090,2026-05,129.5,159,71,27.0
CUS002090,2026-06,135.9,167,75,28.3
CUS002090,2026-07,153.6,188,85,32.0
CUS002091,2026-05,16.2,182,83,5.9
CUS002091,2026-06,21.6,243,110,7.9
CUS002091,2026-07,20.7,233,106,7.6
CUS002092,2026-05,25.8,298,61,4.7
CUS002092,2026-06,21.1,244,50,3.8
CUS002092,2026-07,29.7,343,70,5.4
CUS002093,2026-05,8.5,1506,60,3.0
CUS002093,2026-06,8.1,1434,57,2.8
CUS002093,2026-07,8.6,1528,60,3.0
CUS002094,2026-05,23.8,313,51,4.8
CUS002094,2026-06,25.8,340,55,5.2
CUS002094,2026-07,35.5,468,76,7.1
CUS002095,2026-05,50.0,177,24,16.2
CUS002095,2026-06,45.0,160,22,14.6
CUS002095,2026-07,72.5,257,35,23.6
CUS002096,2026-05,61.5,1032,208,40.7
CUS002096,2026-06,71.2,1194,240,47.1
CUS002096,2026-07,68.4,1148,231,45.2
CUS002097,2026-05,217.2,2092,160,96.8
CUS002097,2026-06,221.2,2130,163,98.5
CUS002097,2026-07,200.9,1934,148,89.5
CUS002098,2026-05,4.1,765,215,2.2
CUS002098,2026-06,4.4,823,231,2.4
CUS002098,2026-07,8.6,885,248,4.7
CUS002099,2026-05,22.1,1800,59,7.0
CUS002099,2026-06,15.4,1257,41,4.9
CUS002099,2026-07,17.7,1442,47,5.6
CUS002100,2026-05,106.5,241,44,15.1
CUS002100,2026-06,96.3,217,39,13.6
CUS002100,2026-07,143.1,323,59,20.3
CUS002101,2026-05,8.8,911,278,0.8
CUS002101,2026-06,8.2,848,259,0.8
CUS002101,2026-07,10.1,1039,317,0.9
CUS002102,2026-05,114.6,79,64,22.0
CUS002102,2026-06,111.9,77,62,21.5
CUS002102,2026-07,159.6,110,89,30.6
CUS002103,2026-05,3.2,100,42,0.2
CUS002103,2026-06,5.3,93,39,0.3
CUS002103,2026-07,4.5,142,60,0.2
CUS002104,2026-05,22.5,186,94,14.3
CUS002104,2026-06,11.4,170,86,7.2
CUS002104,2026-07,11.8,176,89,7.5
CUS002105,2026-05,46.7,346,67,28.9
CUS002105,2026-06,32.0,237,46,19.8
CUS002105,2026-07,46.3,343,66,28.6
CUS002106,2026-05,23.4,150,55,1.6
CUS002106,2026-06,22.4,144,53,1.5
CUS002106,2026-07,23.1,148,54,1.5
CUS002107,2026-05,5.8,203,26,0.6
CUS002107,2026-06,5.9,205,26,0.6
CUS002107,2026-07,6.2,217,27,0.6
CUS002108,2026-05,7.9,855,93,1.3
CUS002108,2026-06,6.2,665,72,1.0
CUS002108,2026-07,7.8,841,91,1.3
CUS002109,2026-05,189.9,947,361,45.8
CUS002109,2026-06,147.3,735,280,35.5
CUS002109,2026-07,193.2,964,368,46.6
CUS002110,2026-05,4.4,66,57,1.2
CUS002110,2026-06,5.4,81,70,1.5
CUS002110,2026-07,5.1,76,66,1.4
CUS002111,2026-05,19.0,1555,296,1.6
CUS002111,2026-06,19.4,1588,302,1.6
CUS002111,2026-07,21.0,1718,327,1.7
CUS002112,2026-05,80.1,1032,121,32.2
CUS002112,2026-06,92.9,1197,140,37.4
CUS002112,2026-07,87.8,1131,132,35.3
CUS002113,2026-05,1.5,103,14,0.3
CUS002113,2026-06,1.7,117,16,0.4
CUS002113,2026-07,1.7,115,16,0.4
CUS002114,2026-05,44.5,1890,125,2.2
CUS002114,2026-06,36.3,1540,102,1.8
CUS002114,2026-07,37.1,1574,104,1.8
CUS002115,2026-05,46.6,109,65,11.0
CUS002115,2026-06,46.7,109,65,11.0
CUS002115,2026-07,47.9,112,67,11.3
CUS002116,2026-05,2.8,1019,177,1.5
CUS002116,2026-06,2.5,902,157,1.4
CUS002116,2026-07,2.9,1083,188,1.6
CUS002117,2026-05,21.2,237,60,2.3
CUS002117,2026-06,16.0,178,45,1.7
CUS002117,2026-07,22.9,256,65,2.4
CUS002118,2026-05,213.2,88,8,12.1
CUS002118,2026-06,134.9,100,9,7.7
CUS002118,2026-07,90.3,67,6,5.1
CUS002119,2026-05,2.8,1440,133,1.0
CUS002119,2026-06,3.1,1547,143,1.1
CUS002119,2026-07,4.4,2214,205,1.6
CUS002120,2026-05,27.3,229,176,3.9
CUS002120,2026-06,24.0,201,154,3.4
CUS002120,2026-07,25.0,209,161,3.6
CUS002121,2026-05,1.4,1050,324,0.5
CUS002121,2026-06,1.1,869,268,0.4
CUS002121,2026-07,1.4,1104,340,0.6
CUS002122,2026-05,153.5,1467,181,54.6
CUS002122,2026-06,226.3,2162,266,80.4
CUS002122,2026-07,233.7,2233,275,83.1
CUS002123,2026-05,46.5,257,95,20.2
CUS002123,2026-06,56.7,313,116,24.6
CUS002123,2026-07,74.4,228,85,32.3
CUS002124,2026-05,21.5,1774,258,9.9
CUS002124,2026-06,25.0,2066,301,11.5
CUS002124,2026-07,21.7,1791,261,10.0
CUS002125,2026-05,105.9,395,184,17.7
CUS002125,2026-06,126.7,473,221,21.2
CUS002125,2026-07,175.0,653,304,29.2
CUS002126,2026-05,29.3,376,126,0.5
CUS002126,2026-06,30.5,392,132,0.5
CUS002126,2026-07,23.6,303,102,0.4
CUS002127,2026-05,151.3,807,272,73.7
CUS002127,2026-06,91.3,877,295,44.5
CUS002127,2026-07,94.9,911,307,46.2
CUS002128,2026-05,93.9,174,39,24.9
CUS002128,2026-06,69.2,128,28,18.3
CUS002128,2026-07,89.0,165,37,23.6
CUS002129,2026-05,12.2,236,88,1.1
CUS002129,2026-06,15.1,292,108,1.4
CUS002129,2026-07,18.1,350,130,1.7
CUS002130,2026-05,86.1,212,26,13.6
CUS002130,2026-06,85.6,211,26,13.5
CUS002130,2026-07,91.0,225,27,14.4
CUS002131,2026-05,56.2,288,17,6.5
CUS002131,2026-06,61.7,316,19,7.1
CUS002131,2026-07,56.0,287,17,6.5
CUS002132,2026-05,10.6,591,204,4.4
CUS002132,2026-06,11.4,636,220,4.7
CUS002132,2026-07,15.7,875,302,6.5
CUS002133,2026-05,10.1,237,53,0.1
CUS002133,2026-06,9.0,211,47,0.1
CUS002133,2026-07,9.7,228,51,0.1
CUS002134,2026-05,3.0,95,60,1.2
CUS002134,2026-06,3.8,121,76,1.6
CUS002134,2026-07,3.0,94,59,1.2
CUS002135,2026-05,28.4,1334,75,6.1
CUS002135,2026-06,45.8,2153,121,9.9
CUS002135,2026-07,42.1,1978,111,9.1
CUS002136,2026-05,21.7,409,24,6.9
CUS002136,2026-06,18.1,341,20,5.7
CUS002136,2026-07,17.3,326,19,5.5
CUS002137,2026-05,31.9,813,246,2.8
CUS002137,2026-06,37.1,946,286,3.2
CUS002137,2026-07,30.0,764,231,2.6
CUS002138,2026-05,17.6,399,25,5.3
CUS002138,2026-06,16.3,370,23,4.9
CUS002138,2026-07,19.4,442,28,5.8
CUS002139,2026-05,17.6,263,29,4.1
CUS002139,2026-06,16.2,243,27,3.8
CUS002139,2026-07,19.2,288,32,4.5
CUS002140,2026-05,22.0,1408,45,6.9
CUS002140,2026-06,17.0,1092,35,5.4
CUS002140,2026-07,23.7,1521,48,7.5
CUS002141,2026-05,9.2,197,12,2.9
CUS002141,2026-06,11.2,240,15,3.5
CUS002141,2026-07,9.8,211,13,3.1
CUS002142,2026-05,2.6,1151,182,2.1
CUS002142,2026-06,3.3,1423,225,2.5
CUS002142,2026-07,3.5,1527,242,2.7
CUS002143,2026-05,149.7,341,107,7.1
CUS002143,2026-06,93.2,213,67,4.4
CUS002143,2026-07,110.0,251,79,5.2
CUS002144,2026-05,9.4,1449,37,1.3
CUS002144,2026-06,9.2,1418,36,1.2
CUS002144,2026-07,9.7,1490,38,1.3
CUS002145,2026-05,140.6,1985,90,71.9
CUS002145,2026-06,129.5,1829,83,66.3
CUS002145,2026-07,99.1,1400,64,50.7
CUS002146,2026-05,9.1,231,42,2.0
CUS002146,2026-06,11.4,287,53,2.5
CUS002146,2026-07,10.4,264,48,2.3
CUS002147,2026-05,53.3,813,115,59.5
CUS002147,2026-06,64.3,981,139,71.8
CUS002147,2026-07,53.9,823,116,60.2
CUS002148,2026-05,6.5,1426,164,0.9
CUS002148,2026-06,7.0,1524,176,0.9
CUS002148,2026-07,7.0,1515,175,0.9
CUS002149,2026-05,159.3,1191,224,52.0
CUS002149,2026-06,212.0,1585,298,69.2
CUS002149,2026-07,204.3,1528,287,66.6
CUS002150,2026-05,9.5,168,117,1.9
CUS002150,2026-06,8.6,152,106,1.7
CUS002150,2026-07,10.9,193,135,2.2
CUS002151,2026-05,26.4,319,15,4.5
CUS002151,2026-06,23.4,284,13,4.0
CUS002151,2026-07,30.5,370,17,5.2
CUS002152,2026-05,199.9,1779,312,77.2
CUS002152,2026-06,209.8,1867,328,81.0
CUS002152,2026-07,217.8,1937,340,84.1
CUS002153,2026-05,7.8,1853,168,0.0
CUS002153,2026-06,7.5,1797,163,0.0
CUS002153,2026-07,7.6,1811,164,0.0
CUS002154,2026-05,87.4,274,68,19.2
CUS002154,2026-06,75.8,237,59,16.7
CUS002154,2026-07,92.8,291,72,20.4
CUS002155,2026-05,213.4,1771,169,63.7
CUS002155,2026-06,158.0,1311,125,47.1
CUS002155,2026-07,194.2,1612,154,58.0
CUS002156,2026-05,10.6,658,275,3.2
CUS002156,2026-06,10.0,618,258,3.0
CUS002156,2026-07,8.8,546,228,2.7
CUS002157,2026-05,16.7,99,11,4.6
CUS002157,2026-06,21.3,126,15,5.9
CUS002157,2026-07,14.9,88,10,4.1
CUS002158,2026-05,76.0,273,8,19.2
CUS002158,2026-06,75.1,269,8,19.0
CUS002158,2026-07,110.3,220,7,27.9
CUS002159,2026-05,20.3,161,76,0.6
CUS002159,2026-06,20.5,163,77,0.6
CUS002159,2026-07,35.0,155,73,1.1
CUS002160,2026-05,8.2,283,68,3.9
CUS002160,2026-06,13.1,449,108,6.1
CUS002160,2026-07,8.2,283,68,3.9
CUS002161,2026-05,7.9,170,42,1.8
CUS002161,2026-06,6.8,146,36,1.5
CUS002161,2026-07,5.7,123,30,1.3
CUS002162,2026-05,24.4,153,74,5.8
CUS002162,2026-06,25.5,161,78,6.0
CUS002162,2026-07,16.2,102,49,3.8
CUS002163,2026-05,48.4,148,7,5.7
CUS002163,2026-06,54.7,168,8,6.4
CUS002163,2026-07,60.3,185,8,7.0
CUS002164,2026-05,63.5,2053,503,61.7
CUS002164,2026-06,57.8,1869,458,56.2
CUS002164,2026-07,53.7,1736,425,52.2
CUS002165,2026-05,104.0,1251,141,53.5
CUS002165,2026-06,118.9,1430,161,61.1
CUS002165,2026-07,121.9,1465,165,62.6
CUS002166,2026-05,6.2,1079,64,1.7
CUS002166,2026-06,9.3,1622,96,2.5
CUS002166,2026-07,9.5,1652,97,2.6
CUS002167,2026-05,17.4,102,78,2.2
CUS002167,2026-06,25.3,148,113,3.2
CUS002167,2026-07,23.5,138,105,2.9
CUS002168,2026-05,4.0,865,113,1.1
CUS002168,2026-06,4.8,1018,133,1.3
CUS002168,2026-07,4.0,847,110,1.1
CUS002169,2026-05,112.8,186,73,14.2
CUS002169,2026-06,108.7,179,70,13.6
CUS002169,2026-07,121.6,200,79,15.3
CUS002170,2026-05,6.7,52,36,0.2
CUS002170,2026-06,5.0,39,27,0.1
CUS002170,2026-07,5.0,39,27,0.1
CUS002171,2026-05,181.6,1264,222,85.2
CUS002171,2026-06,271.4,1050,184,127.4
CUS002171,2026-07,157.1,1094,192,73.7
CUS002172,2026-05,25.0,1912,43,7.7
CUS002172,2026-06,27.2,2084,47,8.3
CUS002172,2026-07,19.5,1492,34,6.0
CUS002173,2026-05,130.0,1469,321,36.2
CUS002173,2026-06,142.8,1615,353,39.7
CUS002173,2026-07,130.0,1470,322,36.2
